CompanyID,Target,YearFounded,Age,N_Deal,TotalRaised,UndisclosedAmountShare,Percent_Females,Is_Eco,Is_Eng,Is_NS,Is_Hum,Is_SS,Is_Med,Is_Law,Is_IT,WorkExp_Idx_Mean,Total_Founders,Is_Debt,Is_SpinOff,Is_CrowdFunding,MeanMedianRoundAmount_cum,Is_Accelerator,has_Corporate,has_VentureCapital,has_PublicInvestor,has_Angel_Lead,has_Corporate_Lead,has_VentureCapital_Lead,has_Accelerator_Lead,has_PrivateEquity_Lead,has_PublicInvestor_Lead,HQCountry,PrimaryIndustrySector,SimilarityScoreMean,N_Competitors,Same_Country,Highest_Degree_CEO,Gender_CEO_Female,MeanTotalInvestments_cum,WorkExperienceIndex_CEO,Is_Angel,Total_People,Is_Grant,has_PrivateEquity,TotalInvestors,Highest_Degree_Mean,Avg_Earliest_Year,HasTop50Institute
2447,0,2012,3,1,0.0,0.25,0.0,0,1,0,1,0,0,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Germany,Consumer Products and Services (B2C),80.41900000000001,0,0,2,0,743.0,-0.44244937409630164,0,2,0,0,1,2.5,1990.0,0
2448,1,2012,11,5,0.0,0.4166666666666667,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,1.01625,1,0,1,1,0,0,0,0,0,0,Germany,Business Products and Services (B2B),89.124,0,0,,0,1067.25,-0.44244937409630164,0,2,1,0,4,3.0,1988.0,0
2449,0,2013,0,1,0.0,1.0,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Netherlands,Business Products and Services (B2B),92.692,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,4.0,2008.0,0
2452,0,2012,12,1,0.0,0.07692307692307693,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.08,1,0,0,0,0,0,0,0,0,0,Netherlands,Business Products and Services (B2B),93.529,0,0,4,0,504.5,-0.44244937409630164,0,2,0,0,2,4.0,2009.5,0
2453,1,2013,3,1,0.0,0.25,0.0,1,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Netherlands,Energy,84.704,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,4.0,1999.0,0
2454,1,2014,7,4,1.71072531,0.375,0.0,1,1,0,0,0,0,0,0,-0.4424493740963017,2,0,1,0,1.1166666666666667,1,0,1,1,0,0,0,1,0,1,Germany,Information Technology,94.694,0,0,3,0,1147.3333333333333,-0.44244937409630164,0,2,1,0,3,3.0,2006.0,0
2455,0,2013,10,1,0.12468408,0.0,0.0,1,1,0,1,0,0,0,0,0.4273816538255914,2,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Cyprus,Business Products and Services (B2B),86.41499999999999,0,0,5,0,743.0,0.5424743177114034,0,2,0,0,1,4.5,2003.5,1
2456,0,2013,5,2,0.0,0.3333333333333333,0.0,1,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.030626635,1,0,0,0,0,0,0,0,0,0,Switzerland,Consumer Products and Services (B2C),96.003,0,0,4,0,722.5,-0.44244937409630164,0,2,0,0,2,3.361111111111111,2013.0,0
2457,1,2014,7,4,2.09769397,0.25,10.0,1,1,0,1,1,0,1,0,0.00638129464633679,3,0,0,1,0.05,1,0,1,0,0,0,0,1,0,0,United Kingdom,Business Products and Services (B2B),98.019,10,4,3,0,608.5,-0.44244937409630164,1,10,0,0,2,3.4613095238095237,1998.694047619048,1
2460,0,2012,5,1,0.0,0.2,0.0,1,0,0,0,1,1,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Switzerland,Consumer Products and Services (B2C),84.162,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,4.5,2007.0,0
2461,0,2012,11,2,0.0,0.18181818181818182,0.0,0,1,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.08,1,0,0,0,0,0,0,0,0,0,Netherlands,Energy,96.225,0,0,4,0,504.5,-0.44244937409630164,0,1,0,0,2,4.0,2012.0,0
2463,0,2013,10,1,0.0,0.09090909090909091,50.0,0,0,0,1,0,0,0,0,-0.4424493740963017,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Germany,Consumer Products and Services (B2C),84.81,0,0,3,0,743.0,-0.44244937409630164,0,2,0,0,1,3.0,2007.0,0
2464,1,2010,15,21,34.73553537,0.5,0.0,1,1,1,0,0,0,0,0,-0.10645293701857014,4,0,1,1,2.8574494589473685,1,1,1,1,0,1,1,1,0,0,Netherlands,Business Products and Services (B2B),96.772,8,0,,1,686.6904761904761,-0.04728404172985682,1,6,1,0,21,3.7760416666666665,2003.45,0
2465,0,2014,6,3,0.0,0.5,50.0,1,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.3,1,0,0,0,0,0,0,1,0,0,Netherlands,Business Products and Services (B2B),88.887,0,0,4,1,316.5,-0.44244937409630164,0,2,0,0,4,4.0,2005.0,0
2466,1,2014,11,10,3.0470491400000004,0.3125,0.0,1,1,0,1,0,0,0,0,-0.1872008079042351,3,0,0,1,1.9091986884615382,1,0,1,1,0,0,0,0,0,0,Germany,Business Products and Services (B2B),87.213,0,0,4,0,346.15384615384613,-0.44244937409630164,0,4,1,1,13,3.4166666666666665,2010.7083333333337,0
2467,0,2012,9,1,0.0183,0.0,50.0,0,0,0,1,0,0,0,0,-0.26266285826148367,0,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,United Kingdom,Business Products and Services (B2B),93.14099999999999,0,0,3,1,743.0,-0.44244937409630164,0,2,0,0,1,3.0,2000.0,0
2468,0,2013,6,1,0.0,0.14285714285714285,0.0,0,0,0,0,0,0,0,1,-0.4424493740963017,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Business Products and Services (B2B),89.71799999999999,0,0,5,0,743.0,-0.44244937409630164,0,1,0,0,1,4.714285714285714,2005.5714285714287,0
2469,1,2013,5,7,2.08491015,0.25,0.0,0,0,1,0,0,0,0,0,-0.08287634242666571,1,0,0,1,0.28249708333333334,1,0,1,0,0,0,1,1,0,0,United Kingdom,Materials and Resources,91.481,1,1,4,0,269.3333333333333,-0.08287634242666571,1,1,1,0,3,4.0,2010.0,1
2470,1,2014,11,13,12.7258056,0.10416666666666667,25.0,1,1,1,0,0,0,1,1,-0.1018949850349345,4,0,0,1,1.7721839751851851,1,0,1,1,0,0,0,0,0,0,United Kingdom,Energy,92.716,2,0,4,0,495.0370370370371,0.31228898993977916,1,4,1,0,9,4.516666666666667,2006.8472222222224,1
2471,1,2013,10,2,0.0,0.18181818181818182,0.0,1,0,0,1,0,0,0,0,-0.4424493740963017,0,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Energy,92.60499999999999,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,3.333333333333333,1999.530303030303,0
2472,0,2013,4,1,0.0,0.25,33.33333333333333,0,0,0,1,0,0,0,0,-0.44244937409630164,3,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Hungary,Information Technology,88.60900000000001,0,0,4,0,743.0,-0.44244937409630164,0,3,0,0,1,3.25,2011.75,0
2473,1,2014,3,6,242.70822361,0.0,13.333333333333334,1,1,1,0,0,1,0,1,0.8060816674613905,2,0,0,0,39.18773665125,0,0,1,1,0,0,1,0,0,0,United Kingdom,Healthcare,98.09700000000001,10,0,5,0,1318.375,1.2854681236186885,0,15,1,1,8,4.551781551781551,1988.8333333333333,1
2474,0,2014,5,1,0.0,0.16666666666666666,100.0,0,0,1,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Poland,Energy,91.792,0,0,5,1,743.0,-0.44244937409630164,0,1,0,0,1,5.0,2012.0,0
2475,0,2013,9,3,0.0,0.3,0.0,1,1,0,0,0,0,0,0,-0.4424493740963017,1,0,0,1,0.20333333333333334,1,0,1,0,0,0,0,1,0,0,Netherlands,Business Products and Services (B2B),84.64500000000001,0,0,4,0,342.3333333333333,-0.44244937409630164,0,1,0,0,3,4.0,2011.0,0
2476,0,2013,2,2,0.05512586,0.16666666666666666,0.0,1,1,0,0,1,0,1,0,-0.04728404172985682,2,0,0,0,0.045,1,0,0,0,0,0,0,1,0,0,Switzerland,Energy,73.363,0,0,3,0,438.5,-0.04728404172985682,0,2,0,0,2,3.5,1995.5,0
2478,1,2015,5,6,391.49891904000003,0.27777777777777773,11.11111111111111,1,1,0,0,0,0,1,1,0.5188856796344145,5,0,0,0,49.322956932500006,1,1,1,0,0,1,0,1,1,0,Germany,Business Products and Services (B2B),98.861,10,1,4,0,199.875,0.21200283729396438,1,18,0,1,16,3.8888888888888893,1991.1666666666667,0
2479,0,2014,9,1,0.0,0.1,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Consumer Products and Services (B2C),83.62899999999999,0,0,3,0,743.0,-0.44244937409630164,0,1,0,0,1,3.05,2008.0,0
2480,0,2013,1,1,0.0,1.0,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Germany,Energy,94.151,0,0,,0,743.0,-0.44244937409630164,0,2,0,0,1,4.0,2010.0,0
2481,1,2012,10,2,0.0,0.18181818181818182,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Business Products and Services (B2B),93.384,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,3.2878787878787876,1997.2575757575758,0
2482,1,2017,6,6,6.97935034,0.2857142857142857,0.0,0,1,0,0,0,0,0,1,-0.33963318723724795,2,0,0,0,79.32017287200001,1,0,1,0,0,0,1,1,0,0,Netherlands,Information Technology,99.666,10,1,4,0,258.3333333333333,-0.44244937409630164,0,3,0,0,6,3.666666666666667,2009.6666666666665,0
2483,0,2012,11,1,0.0,0.08333333333333333,0.0,0,1,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Business Products and Services (B2B),93.421,0,0,5,0,743.0,-0.44244937409630164,0,1,0,0,1,5.0,1995.0,0
2484,1,2009,15,18,52.33797696,0.2857142857142857,9.090909090909092,1,0,0,0,0,0,0,0,-0.041689631424097554,2,0,0,0,8.258243844424243,1,1,1,0,1,1,1,1,1,0,United Kingdom,Energy,99.255,10,3,3,0,169.3878787878788,-0.08287634242666571,1,11,1,1,33,3.113095238095238,1987.875,1
2486,0,2013,5,7,0.36813737999999996,0.4444444444444444,0.0,1,1,0,0,1,0,0,1,-0.5082757420049374,3,0,0,1,49.12247029,1,1,0,1,0,1,0,1,0,0,Netherlands,Information Technology,87.397,0,0,4,0,157.0952380952381,-0.44244937409630164,0,4,1,0,7,3.944444444444444,2005.3055555555557,0
2487,1,2014,9,8,6.17414406,0.05,14.285714285714285,1,1,0,0,1,0,1,0,-0.08537948264372189,5,0,0,0,0.7487684303030303,1,0,1,1,0,0,1,1,0,0,Denmark,Consumer Products and Services (B2C),80.036,0,0,5,0,188.1818181818182,-0.08287634242666571,1,7,1,0,11,4.395238095238096,2005.5714285714287,0
2488,0,2014,5,1,0.0,0.16666666666666666,0.0,1,0,0,0,0,0,0,0,-0.44244937409630164,0,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,United Kingdom,Materials and Resources,91.571,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,4.0,2000.0,0
2489,0,2014,3,1,0.0,0.25,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Netherlands,Energy,83.272,0,0,4,0,743.0,-0.44244937409630164,0,1,0,0,1,3.9166666666666665,1989.25,0
2490,0,2013,1,1,0.0,1.0,0.0,0,1,0,0,1,0,0,0,-0.44244937409630164,2,0,0,0,0.08,1,0,0,0,0,0,0,1,0,0,Netherlands,Consumer Products and Services (B2C),87.522,0,0,4,0,504.5,-0.44244937409630164,0,2,0,0,2,4.0,2009.0,0
2491,1,2014,10,25,51.81219721,0.41666666666666663,25.0,1,1,0,1,0,0,0,0,0.11216138883753862,3,0,0,1,11.907002792758622,1,0,1,1,0,0,1,1,1,1,United Kingdom,Materials and Resources,95.286,3,1,5,0,776.5862068965517,-0.08287634242666571,0,4,1,1,29,4.333333333333334,2005.333333333333,1
2492,0,2011,13,7,0.20600306,0.21428571428571427,50.0,1,0,1,0,1,0,0,0,-0.08287634242666572,2,0,0,0,0.49016606,1,0,0,1,0,0,0,1,0,1,United Kingdom,Energy,93.103,0,0,4,1,254.83333333333334,-0.08287634242666571,0,2,1,0,6,4.5,1998.0,1
2494,0,2013,2,3,1.5070524699999999,0.0,0.0,1,1,1,0,0,0,0,1,0.01492005714307581,3,0,0,0,1.9337544899999999,1,0,1,0,0,0,1,1,0,0,United Kingdom,Business Products and Services (B2B),79.444,0,0,3,0,445.0,0.5926632552044221,0,6,0,0,3,4.066666666666666,1992.2777777777776,1
2495,1,2013,11,3,0.02730229,0.09090909090909091,50.0,1,0,0,0,1,0,0,1,-0.4424493740963017,2,0,0,0,0.039953175,1,0,0,0,0,0,0,0,0,0,Switzerland,Business Products and Services (B2B),90.312,0,0,4,1,1005.5,-0.44244937409630164,0,2,0,0,2,3.5,2003.0,0
2496,1,2012,11,19,22.10056546,0.22916666666666666,0.0,1,0,1,0,0,0,0,1,0.16016932474162718,3,1,0,0,2.3240615615384614,1,0,1,1,0,0,1,0,1,0,United Kingdom,Information Technology,95.10499999999999,10,2,3,0,804.4615384615385,-0.04728404172985682,1,8,1,1,13,4.332936507936508,1983.1111111111106,1
2501,1,2012,11,7,0.0,0.4166666666666667,0.0,1,1,0,0,0,0,0,0,-0.12961015263953285,1,0,0,0,26.93663583250001,1,1,1,0,0,0,0,1,0,0,Netherlands,Business Products and Services (B2B),90.045,4,0,3,0,191.0,-0.44244937409630164,0,2,1,0,8,3.7916666666666665,2003.5,0
2502,0,2014,9,3,0.0,0.3,0.0,0,1,0,1,0,0,0,0,-0.4424493740963017,2,1,0,0,1.7449999999999999,1,0,1,0,0,0,0,0,0,0,Netherlands,Consumer Products and Services (B2C),82.998,0,0,3,0,470.0,-0.44244937409630164,0,2,0,0,2,3.0,2002.5,0
2503,0,2012,11,1,0.0,0.08333333333333333,0.0,0,0,0,0,0,0,0,0,-0.2626628582614837,2,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Switzerland,Consumer Products and Services (B2C),82.493,0,0,2,0,743.0,-0.44244937409630164,0,2,0,0,1,2.0,1977.0,0
2504,0,2011,12,5,0.38283364,0.18181818181818182,0.0,0,0,0,0,0,0,0,0,-0.009051187375587322,1,0,0,0,0.092,1,1,0,0,0,0,0,0,0,0,Netherlands,Energy,96.54299999999999,0,0,4,0,597.6,-0.04728404172985682,0,1,1,0,5,4.0,2007.2727272727273,0
2505,1,2013,6,7,1.28820924,0.5,0.0,0,1,0,1,0,0,0,0,-0.44244937409630164,2,0,0,0,0.2825,1,0,0,1,0,0,0,1,0,1,Netherlands,Business Products and Services (B2B),92.66499999999999,0,0,4,0,951.6,-0.44244937409630164,1,2,1,0,5,4.0,2012.0,0
2506,0,2010,0,1,0.0,1.0,0.0,0,0,0,1,0,0,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Energy,85.21900000000001,0,0,4,0,743.0,-0.44244937409630164,0,2,0,0,1,4.5,1982.0,0
2509,1,2012,8,9,67.79537681,0.4166666666666667,0.0,1,1,0,1,0,1,0,0,-0.13146999282443564,1,1,0,0,16.293843240500003,1,1,1,0,0,0,1,1,0,0,Germany,Energy,94.95700000000001,3,1,4,0,204.85,0.1473089853449586,1,6,0,0,20,3.45625,2005.0,0
2510,0,2014,0,1,0.00776624,0.0,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Netherlands,Energy,96.239,0,0,,0,743.0,-0.44244937409630164,0,1,0,0,1,,,0
2511,0,2013,4,1,0.0,0.2,0.0,0,1,0,1,0,0,0,0,-0.44244937409630164,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,United Kingdom,Information Technology,87.26599999999999,0,0,3,0,743.0,-0.44244937409630164,0,2,0,0,1,3.5,1997.5,1
2514,1,2011,8,21,13.88332027,0.6976190476190477,10.0,1,1,1,0,0,0,0,1,0.2863856427527831,7,0,0,0,3.8003025168571427,1,0,1,1,0,0,1,1,0,0,United Kingdom,Information Technology,98.701,10,1,4,0,789.0392857142857,0.7796614320403924,1,10,1,0,14,4.037698412698413,1995.3904761904762,1
2516,0,2013,5,1,0.0,0.16666666666666666,50.0,0,0,0,1,1,0,0,0,-0.2558435227010361,2,0,0,0,0.05,1,0,0,0,0,0,0,1,0,0,Netherlands,Business Products and Services (B2B),92.339,0,0,4,1,743.0,-0.04728404172985682,0,2,0,0,1,3.4722222222222228,2009.9444444444446,0
2519,0,2011,14,1,0.0,0.06666666666666667,0.0,0,0,0,0,0,0,0,0,-0.4424493740963016,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,United Kingdom,Business Products and Services (B2B),86.289,0,0,,0,743.0,-0.44244937409630164,0,1,0,0,1,5.0,2007.0,0
2520,1,2010,14,14,38.87526934,0.2,25.0,0,1,0,0,0,0,0,1,-0.09946227889823384,1,0,0,0,4.489318649375,1,1,1,1,0,0,0,1,1,0,Netherlands,Materials and Resources,93.261,2,0,4,0,277.21875,-0.08287634242666571,0,4,1,1,16,4.166666666666667,2007.3333333333333,0
2521,0,2011,11,2,0.0,0.09090909090909091,50.0,1,1,1,0,1,0,0,0,-0.35255611617889265,4,0,0,0,0.10500000000000001,1,0,0,1,0,0,0,0,0,0,Switzerland,Information Technology,90.29400000000001,0,0,4,1,622.0,-0.44244937409630164,0,4,0,0,2,3.75,2007.0,1
2522,0,2013,5,1,0.0,0.16666666666666666,0.0,1,0,1,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Germany,Energy,93.333,0,0,5,0,743.0,-0.44244937409630164,0,1,0,0,1,5.0,2000.0,0
2523,1,2013,9,6,2.05259887,0.2,0.0,1,0,1,1,0,0,0,0,0.33318614618418874,4,0,0,1,1.5115284035714287,1,1,1,0,0,0,1,0,1,0,United Kingdom,Information Technology,99.762,10,1,3,0,130.35714285714286,-0.08287634242666571,1,9,0,0,14,3.29,2000.64,1
2524,0,2012,11,2,0.0,0.16666666666666666,0.0,1,1,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.05,1,0,0,0,0,0,0,0,0,0,Netherlands,Consumer Products and Services (B2C),88.255,5,2,4,0,389.0,-0.44244937409630164,0,1,0,0,2,4.0,1988.0,0
2526,0,2013,2,1,0.0,0.3333333333333333,0.0,1,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.5,1,0,0,0,0,0,0,1,0,0,Portugal,Consumer Products and Services (B2C),87.416,0,0,4,0,654.0,-0.44244937409630164,0,1,0,0,1,4.0,2006.0,0
2528,1,2012,12,5,5.44638766,0.09090909090909091,14.285714285714285,1,1,0,0,1,0,0,1,0.19947999161938787,1,0,0,0,2.46,0,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,87.144,0,0,4,0,368.0,-0.08287634242666571,0,7,0,0,1,3.1893939393939394,1988.4318181818182,0
2529,1,2011,13,11,135.67610702000002,0.2857142857142857,6.666666666666667,1,1,1,1,1,0,0,1,0.9727068580772416,7,1,0,0,17.420668161562503,1,0,1,0,0,0,1,1,0,0,Switzerland,Information Technology,99.632,10,0,5,0,413.09375,0.4223395770913223,1,15,0,1,32,3.7558512915655773,2002.6371212121212,1
2530,1,2014,9,6,9.46372691,0.4444444444444444,25.0,1,0,0,1,0,0,0,1,-0.4424493740963017,2,0,0,0,8.26319658,0,1,1,0,1,0,1,0,1,0,Germany,Information Technology,99.67,10,1,4,0,224.5,-0.44244937409630164,1,4,0,1,6,3.462962962962963,2007.888888888889,0
2531,0,2012,1,1,0.0,0.5,0.0,0,0,0,0,0,0,0,0,-0.44244937409630164,2,0,0,0,0.7738037499999999,0,0,0,0,0,0,0,0,0,0,Finland,Consumer Products and Services (B2C),97.297,0,0,,0,36.5,-0.44244937409630164,0,2,0,1,2,,,0
2532,1,2014,10,5,18.31254639,0.0,25.0,0,1,0,0,0,0,1,1,-0.39341013121688284,2,0,0,0,0.7492458799999999,0,1,1,1,0,0,0,0,0,1,United Kingdom,Business Products and Services (B2B),87.53200000000001,0,0,3,0,1768.2,-0.08287634242666571,1,4,1,0,5,3.333333333333333,1980.0,1
2533,0,2014,8,2,2.562132,0.0,0.0,1,0,0,0,0,0,0,0,0.3797293924484393,1,0,0,0,2.299831,0,0,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),97.473,10,0,,0,18.0,-0.04728404172985682,0,4,0,0,1,3.0,2005.0,0
2537,0,2013,10,5,0.44207843,0.15,0.0,0,0,0,0,0,0,0,0,-0.6878500736596959,0,0,0,0,3.8605146440740743,1,1,1,1,0,0,0,0,0,0,United Kingdom,Information Technology,94.96000000000001,0,0,,0,1136.6666666666667,-0.7584159400577536,0,5,1,0,9,,,0
2538,1,2013,9,5,1.1981126300000002,0.0,0.0,1,0,0,0,0,0,0,0,-0.20095944876125205,0,0,0,0,0.73,0,0,1,0,0,0,0,0,0,0,Finland,Business Products and Services (B2B),91.745,0,0,5,0,132.0,-0.04728404172985682,1,1,0,0,1,5.0,1997.0,0
2539,0,2013,3,3,1.39789992,0.6666666666666666,0.0,1,0,0,1,0,0,0,1,-0.06003860474116814,1,0,0,1,0.73,0,0,1,0,0,0,1,0,0,0,Finland,Consumer Products and Services (B2C),88.285,0,0,,0,132.0,0.23309022353478612,0,3,0,0,1,3.0,2002.1666666666667,0
2540,0,2013,7,1,0.0,0.125,50.0,0,0,0,0,0,0,0,0,-0.4424493740963017,2,0,0,0,0.5,1,0,0,0,0,0,0,1,0,0,Portugal,Consumer Products and Services (B2C),83.697,0,0,,1,654.0,-0.44244937409630164,0,2,0,0,1,,,0
2542,0,2013,5,1,0.93498905,0.0,33.33333333333333,0,0,0,1,0,0,1,0,0.24177826064559602,3,0,0,0,,0,0,0,0,0,0,0,0,0,0,Denmark,Consumer Products and Services (B2C),86.986,0,0,3,0,,-0.44244937409630164,0,3,0,0,0,3.5,2001.0,0
2544,1,2014,9,7,0.58368371,0.4,0.0,0,0,0,0,0,0,0,0,-0.4424493740963017,4,0,0,0,1.181834582857143,0,1,1,1,0,0,0,0,0,1,Germany,Information Technology,95.72,6,0,4,0,261.0,-0.44244937409630164,1,4,1,1,7,2.5,2012.0,0
2547,0,2013,3,1,0.05836837,0.0,0.0,1,0,0,0,0,0,0,0,0.2401790561015681,3,0,0,0,0.13511366,1,1,0,0,0,1,0,0,0,0,Ireland,Information Technology,92.713,0,0,3,0,20.0,-0.44244937409630164,0,3,0,0,1,3.5,2004.0,0
2549,0,2013,4,1,8.0,0.0,0.0,1,1,0,0,0,0,0,0,-0.2931646929800891,1,0,0,0,5.0,0,0,1,0,0,0,1,0,0,0,Cyprus,Financial Services,87.952,0,0,,0,55.0,,0,3,0,0,1,3.1333333333333333,2007.2222222222224,0
2550,0,2013,7,3,0.38975806,0.0,0.0,1,0,0,0,1,0,0,0,0.044509194983080966,2,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,Ireland,Information Technology,84.08,0,0,4,0,1.0,-0.04728404172985682,1,2,0,0,2,3.25,2004.5,0
2553,1,2013,8,5,23.521447889999997,0.14285714285714285,12.5,1,0,1,0,0,0,1,0,0.7998870279579311,5,0,0,0,6.708048346250001,1,0,1,1,0,0,1,1,1,0,Estonia,Information Technology,99.759,10,0,3,0,177.5,-0.44244937409630164,0,8,1,1,8,3.403061224489796,2004.8095238095236,1
2556,1,2013,6,2,0.0,0.3333333333333333,0.0,1,1,0,0,0,0,0,0,-0.31072759664082006,3,0,0,0,3.9,0,0,1,0,0,0,0,0,0,0,Germany,Energy,94.545,1,0,4,0,350.0,-0.44244937409630164,0,3,0,0,1,3.3333333333333335,2003.0,0
2557,0,2014,1,3,0.1,0.5,0.0,0,1,0,1,0,0,0,0,0.04617404669169082,3,0,0,0,1.3666666666666665,1,0,1,0,0,0,0,1,0,0,United Kingdom,Consumer Products and Services (B2C),91.47,0,0,4,0,381.3333333333333,-0.04728404172985682,0,3,0,0,3,4.0,2010.3333333333333,1
2558,0,2014,3,1,0.0,0.25,0.0,0,1,0,0,0,0,0,0,-0.04728404172985682,1,0,0,0,0.1,1,0,0,0,0,0,0,1,0,0,Germany,Business Products and Services (B2B),91.276,0,0,3,0,168.0,-0.44244937409630164,0,1,0,0,1,4.0,2012.0,0
2560,1,2011,11,6,4.20855445,0.0,0.0,1,1,0,0,0,0,0,0,-0.17020700112975354,1,0,0,0,1.2471606549999998,0,0,1,0,0,0,0,0,0,0,United Kingdom,Information Technology,91.513,0,0,,0,54.0,-0.44244937409630164,1,9,0,0,6,3.1212121212121207,1996.0606060606062,0
2562,1,2014,9,5,7.71279535,0.0,0.0,0,0,0,1,0,0,0,0,-0.25804784381640516,3,0,0,1,1.2453416033333333,0,0,1,0,0,0,0,0,0,0,United Kingdom,Consumer Products and Services (B2C),98.90799999999999,10,2,,0,65.66666666666667,-0.44244937409630164,1,8,0,0,3,3.0,1995.5,0
2566,1,2013,10,8,31.527827730000002,0.18181818181818182,0.0,0,1,0,0,0,0,0,0,-0.14369038167880138,2,0,0,0,4.616666666666666,1,0,1,0,0,0,0,0,0,0,France,Energy,95.72,0,0,4,0,21.75,-0.14757019437567157,0,4,0,1,4,4.0,,0
2567,1,2011,2,1,0.0,1.0,0.0,1,0,0,0,0,0,0,1,-0.04728404172985682,2,0,0,0,,1,0,0,0,0,0,0,1,0,0,Russia,Information Technology,90.89099999999999,0,0,5,0,2.0,-0.04728404172985682,0,2,0,0,1,4.5,2012.0,0
2573,0,2013,11,4,18.61533076,0.0,0.0,0,0,0,1,1,0,0,0,-0.04836032250973938,1,0,0,0,8.061222703333334,0,0,1,0,0,0,0,0,0,0,United Kingdom,Business Products and Services (B2B),90.316,0,0,,0,58.0,0.21200283729396438,1,4,0,0,3,3.0,1976.1666666666665,0
2574,0,2014,1,1,0.0,0.5,0.0,1,0,0,0,0,0,0,0,-0.44244937409630164,1,0,0,0,0.5,1,0,0,0,0,0,0,1,0,0,Portugal,Consumer Products and Services (B2C),88.85900000000001,0,0,3,0,654.0,-0.44244937409630164,0,1,0,0,1,3.0,2011.0,0
2576,1,2014,10,7,45.960207319999995,0.1515151515151515,14.285714285714285,1,1,1,1,0,0,0,1,0.4031976194620064,1,0,0,0,6.389252072,1,0,1,0,0,0,0,1,0,0,United Kingdom,Information Technology,94.471,0,0,3,0,906.2,0.5226257297371371,0,7,0,0,10,3.386363636363636,1995.0909090909095,1
2578,1,2011,8,1,0.0,0.1111111111111111,50.0,1,0,1,0,0,1,0,0,0.49247070520353226,0,0,0,0,3.80526192,0,0,1,0,0,0,1,0,0,0,France,Healthcare,89.962,0,0,5,1,177.0,-0.44244937409630164,0,2,0,0,1,4.666666666666667,1994.0,0
2579,0,2015,6,4,8.81930327,0.0,16.666666666666664,1,0,1,0,0,0,0,1,-0.40627696546349473,2,0,0,0,2.017925604,1,0,1,0,0,0,0,0,0,0,Switzerland,Information Technology,99.81700000000001,10,0,5,0,340.8,-0.44244937409630164,1,6,1,0,5,4.0,2008.857142857143,1
